RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021
395005,38,"Providence, RI",Msa,RI,253300,252467,254667,254667,252133,244967,241633,234167,230583,222250,217083,214667,215000,216833,220500,223500,227667,225250,222083,217083,213500,213333,213333,213333,214000,213967,218967,224633,230333,230333,227000,223000,221333,219333,216000,212333,205083,206750,212083,220000,218333,215109,208443,204609,197833,195833,192967,192967,193550,198167,206500,213417,217167,210467,206633,204967,208333,205000,201166,198167,199833,207000,218333,226667,229667,224667,221000,216333,213000,213333,209833,209833,208800,213967,222383,228417,231567,227817,229150,227667,225667,222667,217667,218333,215000,223333,231667,241667,245317,242650,239317,234000,232317,232067,230567,231583,233500,240000,246667,254500,258167,256500,250333,250000,246667,245000,239667,238833,243833,249167,261167,267000,271333,270167,266000,265417,262083,258717,254967,255742,260775,266358,274250,279917,281000,277333,274000,272333,269583,265583,262217,264967,271600,283300,291633,298333,298333,297333,293467,293467,289467,290250,285000,291633,297717,307217,308917,313917,322967,330300,333950,331650,329317,324833,318833,320317,326483,339817
394862,39,"Milwaukee, WI",Msa,WI,179333,184950,188850,192683,195567,193583,188417,183917,181000,180750,180050,178217,179800,178133,182050,182800,185583,182833,177650,173233,171567,172667,173967,174633,172133,172050,173683,182283,189400,191433,188233,183733,177617,173717,172550,169667,166078,162911,168245,174467,177467,175467,171167,165333,163650,159983,154650,151650,155483,162483,170167,173000,180333,179833,176717,164350,155850,151133,150333,151667,156500,164000,173833,181500,186167,181333,176333,170333,168250,164750,162717,164800,165300,170500,175467,184467,189300,188333,185433,183267,182500,176067,169233,167417,174083,184750,193333,195000,198000,192583,193250,183583,182333,176333,173667,173833,179067,185733,193900,194000,197633,195967,196300,191167,182817,180533,174700,178717,182333,193333,202583,207483,212367,206283,203017,198800,196633,190000,183333,183333,192667,199650,211317,218650,225000,220000,213333,210833,205833,200167,192667,199167,206500,213133,213300,211017,212383,210883,206833,201833,196000,194000,190667,196000,204517,213183,216850,219567,226233,227900,225833,220817,217483,213983,211033,212700,218700,226667
394714,40,"Jacksonville, FL",Msa,FL,190817,192667,194967,197717,197050,194650,190900,186567,182317,178900,179567,178917,176267,173933,176267,178667,179000,172333,169667,165998,164332,163332,162375,164924,166557,166598,167017,162383,164350,163050,162717,162500,159167,157500,150000,151667,151617,157283,157283,160648,159963,158297,156332,153571,154155,149453,147282,143532,148217,153167,162333,165000,166633,160300,159988,159988,161321,164600,162300,164617,168650,176967,185283,188283,191467,189833,187500,184998,186665,186752,188487,192503,195750,201991,204275,207941,204967,200664,198398,198398,202233,198500,200167,199000,203000,204667,208663,211080,208823,203326,202576,204833,208567,206900,203233,201333,201300,206633,211633,218162,218995,214662,211833,211000,214433,210767,209433,208667,215333,221667,226663,231663,228997,227333,223223,224223,227556,228333,231667,231992,236492,238158,243156,245989,247322,243665,241768,243469,246804,243380,242012,241646,247133,248800,250167,254667,257000,256997,253330,250997,252500,252495,253827,254658,257330,260298,261967,267633,270667,272333,271983,272983,274650,271600,270629,273430,284992,292122
394849,41,"Memphis, TN",Msa,TN,141676,146496,148428,151819,152667,150633,144867,142626,142159,142243,139450,138950,140283,145650,148317,152000,150000,150000,145000,143667,140917,137583,135250,135704,138296,140963,141592,142300,145458,147125,147325,146450,143117,137533,132917,131742,135239,133572,135414,136333,139333,139333,137633,136300,135023,134390,130057,130667,135567,139900,142900,146500,148167,145833,137333,132333,129000,129000,130100,131100,134433,141667,149000,156667,158500,157333,151983,151817,148983,147333,140667,141183,142183,148833,154650,160650,160333,157499,151516,148516,144683,142983,144650,144983,150333,153333,161667,161667,162817,158817,157983,156833,154167,149667,145000,145167,148617,155283,165117,170495,171370,164037,161208,161000,161667,157300,152267,151267,157133,162917,170583,176083,176667,173333,168500,167833,166167,166333,159333,159417,161083,173417,181000,186833,183500,179667,175500,173817,171650,166650,168000,169667,176333,181667,191667,199333,199300,192967,185967,184333,185667,184333,184167,185833,195700,202533,209200,211667,215333,217333,218300,217967,215300,208333,201667,204000,211333,225333
394935,42,"Oklahoma City, OK",Msa,OK,119289,122750,126667,127000,128167,125500,125167,122333,121333,121167,122833,125167,123500,125000,126333,130550,129217,127800,125083,124917,123667,122333,121667,123333,125000,126333,129000,130667,131000,130000,128667,130467,129800,131133,129000,128500,126833,130000,133500,136833,135333,132333,131333,130167,131000,130633,130967,131133,131833,135833,138167,140167,140333,141000,142167,141833,140917,138417,137983,138900,140567,141667,144000,148667,151000,149667,145833,143833,144667,143333,143833,144667,148500,151667,155000,158333,158333,156917,155917,155917,156667,154333,154176,152009,152767,154592,160425,164633,164800,162017,159550,157050,155833,156000,156000,156333,157261,160261,162595,165667,166167,164833,163000,162212,163296,162129,162583,162167,163500,165000,167997,169440,169940,168860,165750,164167,163833,163833,164250,164667,168634,171134,171467,172500,172000,173667,173667,173333,172333,172583,175917,179583,183500,185167,190833,190333,191667,188167,187833,187723,188307,186973,187417,188667,193333,195667,199167,202500,208500,208667,208833,207167,206833,204996,204996,207329,212000,215333
394807,43,"Louisville-Jefferson County, KY",Msa,KY,136667,139417,142417,143817,145067,142567,141133,135467,134084,132284,131784,130577,133377,135711,139450,140150,141650,139667,137333,133967,133300,132967,134333,136650,137900,141147,142463,146547,148917,148617,144475,144167,143167,143942,141550,141550,141083,141500,143408,147242,147558,145483,142817,140686,139002,137669,136483,139000,141317,144983,145983,146000,144500,143500,144467,145450,145783,141150,136667,134167,136133,141967,149133,154833,155333,152333,147667,146000,142333,140833,137833,137833,139967,144133,149800,153833,156000,154167,151500,148042,146958,144792,145817,146733,150900,157500,163833,167167,164750,158417,155083,152000,153633,152633,150967,150967,152300,158633,163667,171500,173167,172667,167800,167133,164267,162633,159300,159333,162333,168000,176000,181333,181333,178000,174667,174667,175000,173750,172083,170583,173167,178167,184667,190333,190300,185300,180800,179167,181633,180767,181340,180525,181892,187018,195367,203333,204267,200100,195800,192000,192833,189333,189833,189833,195000,198333,204481,212814,219481,220000,216667,215000,211667,208967,205600,208401,211401,218601
394669,44,"Hartford, CT",Msa,CT,234967,239450,241150,242317,246167,241167,238333,231667,228333,219967,215883,214217,216917,217667,225617,231267,232933,226650,220667,219750,222417,223417,221750,220057,216723,219307,223333,231967,236967,235667,233700,231700,231333,228000,220667,214000,213983,215150,221567,223417,226583,223500,218000,211333,204333,200167,200167,200467,201967,205300,215000,224667,229333,221333,217667,211333,213000,207667,199850,192850,196850,206333,219583,225250,229250,224667,219733,211733,206700,205050,207217,205250,202667,204500,213500,223000,225000,222167,212833,209964,207964,204464,196000,196383,201550,209550,217000,220333,223333,218667,213667,208000,207667,207667,209333,204333,206000,210333,224333,231000,234000,228333,223333,217333,212750,211083,207750,208917,211417,219083,227467,233575,235983,229350,223408,215667,214300,210967,213600,216633,222217,224917,231250,237133,242950,234950,227483,216667,216667,212650,209317,208317,214000,224000,231833,237500,239167,234000,228234,226401,226068,226167,221333,224667,230333,238667,241417,245750,252417,256000,256967,255300,255967,254333,250967,249300,253300,261667
395022,45,"Richmond, VA",Msa,VA,216650,223317,226094,228375,230042,223598,219500,214833,218381,215381,211502,203288,201455,205000,208489,210906,209239,205167,202683,199350,203267,205867,203288,198135,195602,199847,203333,209983,214983,213225,208242,203242,203333,201650,194108,192442,190792,195000,197317,202150,207150,202833,196317,188900,192567,187000,183067,177733,185983,192333,202583,209917,211550,202633,194299,195949,199950,199700,194750,193083,195667,201370,209603,213937,217558,214487,213987,207995,209483,204967,202300,200650,204000,210833,217167,218825,221992,217325,216650,213483,216817,212500,208325,204658,207992,216325,220725,226642,227396,222496,219913,218283,222450,220783,218000,216691,219174,224508,230817,236000,236000,231000,228333,230000,231333,228500,226833,227167,230667,233407,240057,246057,248317,244167,235833,233861,237861,241178,241253,238559,242742,246306,252425,255758,255758,249167,243333,243287,246356,244689,241403,242500,250167,257500,263333,266550,269217,265883,263333,261103,265103,262103,257667,255947,263930,273897,276617,279800,279833,283167,284000,285389,286722,282052,282444,282778,292258,297143
394910,46,"New Orleans, LA",Msa,LA,165900,167567,167667,172667,173333,174000,169667,165667,164333,159300,159300,157617,160650,162150,164833,171833,171833,171000,164300,162433,159600,157967,157059,158726,160359,162300,162317,165350,168017,166333,166333,164667,167111,164111,162444,157767,157267,158750,164317,165939,164456,161206,158417,158083,157667,155967,152967,151633,155000,158333,162200,163533,165200,164000,161667,158333,158650,161992,160292,157308,156167,164200,171700,176800,175383,172317,169017,167433,168650,167283,165617,165767,165800,169727,170560,173893,171933,170117,166283,169283,170849,169349,164549,164667,168583,175083,177750,181747,180013,175847,172567,172050,175383,172750,172333,171467,174800,180800,183590,187157,183123,181117,175883,178250,176667,180267,177567,179400,177467,184167,190626,198893,197643,193017,189083,187667,192878,193711,192378,187667,186467,191433,198750,205783,205817,202333,197000,197000,197000,196583,196583,196917,199333,202667,210333,217500,219167,215983,214483,216150,219000,219667,216317,213317,215317,218667,224333,226667,231000,229333,229300,229967,231633,230000,228167,230833,237167,242333
394425,47,"Buffalo, NY",Msa,NY,113333,117667,119333,120750,120383,117050,116300,114417,111083,106700,103950,107283,110657,115623,118627,122137,122503,120167,116317,115983,116557,120240,119073,115833,115167,116333,121667,125000,127667,130333,130333,128667,124667,124667,122167,119833,116967,118967,123967,126833,129667,130667,127947,123947,120780,117648,115648,116482,117333,122500,125833,130833,131500,129800,127967,128133,126500,125500,121833,121083,121417,125083,129333,134733,138567,138400,134833,129667,126333,124150,122167,121833,122600,125917,128633,132050,137050,138000,136667,130667,128000,125833,123583,122017,125925,127809,133675,135433,141217,140250,137417,133250,130500,131500,131250,131610,130110,130293,135893,141393,147767,146740,145740,141167,139250,135917,133100,131893,133559,139643,146583,151883,155148,156148,153848,150333,146333,145333,143417,142800,142766,146316,149933,158300,163217,165870,161203,158306,153986,151169,148517,148483,150967,155300,163667,170300,175483,173817,171517,166000,164300,161633,159967,158880,162880,171213,174000,178917,182777,189443,190527,188333,186667,183333,179250,175933,179267,192054
395012,48,"Raleigh, NC",Msa,NC,197583,200917,205667,211983,211983,204983,205000,201667,203833,199167,197917,197083,193083,191000,186000,189000,189500,187000,185833,185083,188667,191750,186583,185833,185667,192417,200417,201667,203167,201500,201167,205000,203317,201567,195867,192550,190967,193833,199667,204167,202667,196500,193750,195750,199417,194333,189333,187667,196000,202833,207000,206650,204483,200317,198967,204300,207633,206333,197000,197000,198333,207000,208667,213667,214500,212333,214000,211167,217500,214250,215417,212917,215083,218917,221917,225000,225000,223333,222667,222667,221667,218333,216325,220992,224015,229525,235191,239168,240167,235635,235885,236368,236900,232650,229333,229000,234333,240333,247333,249333,250000,248333,250000,250000,252000,252667,251667,253000,257333,265000,269333,270250,268583,264917,264333,266000,270333,269333,270333,270333,276000,278833,282167,283500,283000,281333,278333,280000,279833,282500,281996,284496,288396,291650,294317,294750,295333,295333,296333,299667,301333,301333,300000,302667,308000,310667,311000,310967,314633,316633,318000,317333,318167,316000,316667,321521,333188,344854
394388,49,"Birmingham, AL",Msa,AL,151950,156817,159833,162667,159333,155476,149711,149294,150152,143883,140783,139750,144783,150133,154783,161200,163367,160750,158070,154737,156070,154167,152167,148650,150400,155124,160127,159877,159820,157333,158733,158700,159033,154967,150313,148884,150351,156705,161967,163167,162096,157262,157912,154317,155983,153633,154967,154933,160347,166347,176047,182333,181667,176667,172300,173633,175633,177667,176500,182833,186800,197967,201633,208333,206667,198333,193500,190683,194017,190517,189620,184620,186478,188524,195173,195982,196815,193500,189167,183667,182167,182333,181233,182067,185233,194333,196533,197033,189700,182467,175950,172617,171650,169333,167333,169750,177750,185417,191700,192033,188700,183333,179000,179000,177000,177167,173167,173483,178483,188150,194417,193333,190000,187083,185500,184417,184250,181417,180133,181933,187267,196433,203133,205800,200933,196766,195099,195500,195417,193417,192083,193333,201099,210303,216603,215837,213300,206667,206500,206467,209800,205633,205633,212267,222912,227945,227362,226050,225975,228425,228425,230133,225267,223567,222579,227279,235612,243717
395053,50,"Salt Lake City, UT",Msa,UT,226600,229300,229667,229700,227000,224217,223183,223217,224000,225033,223150,221483,218133,218572,219905,219422,218667,214000,209833,204013,205680,207830,209235,205901,202935,201183,208333,215483,222142,218292,212958,206300,202667,195838,192172,187972,186800,186950,189817,194150,192900,187867,183333,181433,181649,178683,177016,175800,182300,188897,194097,193268,195921,195421,198429,199179,203812,203300,203967,204041,210675,217558,226833,229200,229317,225567,222217,219733,220833,221183,222633,223300,223967,227000,229000,235667,236228,235853,232520,232158,233283,234950,231750,231667,233233,242317,249817,253250,250833,247333,246080,246080,247080,244333,245250,245250,250917,255983,263317,268317,269000,265583,262917,262917,264595,267421,266415,270820,275661,287500,292667,294483,291317,288150,289264,292764,294930,294592,293425,300925,305355,313689,317005,321650,319650,316333,317300,317633,314300,311667,311667,316500,321500,329833,338333,343481,342648,341981,338500,340500,340500,343200,346033,351700,357000,358300,362050,367383,374417,378500,381333,384000,389250,391417,401417,411667,429333,444000
395031,51,"Rochester, NY",Msa,NY,113833,117633,121300,123617,125117,123700,120750,117750,116917,115250,115417,116167,118167,118833,120667,123333,124633,123300,121267,119967,118300,116667,115667,117000,119667,123667,126000,128333,129067,129483,126717,123558,120892,120992,119417,118083,117083,120417,123317,126950,126617,126967,124750,126050,124050,122717,119083,119383,120383,122350,125717,128540,132207,132873,132633,129000,126317,122983,120983,122967,125833,128833,130950,136083,139583,137500,131167,127333,127040,125623,123940,123067,124133,127150,130583,135933,134933,134000,130667,133167,130833,129117,125583,124250,124267,127100,132767,139433,141633,139300,135333,132667,134167,130708,129625,126083,128542,130625,136608,141608,144567,142958,139208,137500,137083,136667,134583,133250,134083,138500,142583,147250,148633,146300,143267,137467,136467,133700,134200,134950,137750,144750,150000,156000,155000,152333,148467,146100,144100,140967,138583,138250,140250,146000,154333,161000,163167,159833,155500,151917,150917,150917,148000,150667,155087,161087,162720,165883,171233,174600,175017,173833,173167,168500,164333,161667,168333,178417
394640,52,"Grand Rapids, MI",Msa,MI,129167,131500,133100,133583,134583,132983,131000,128333,125965,123965,122631,121667,121667,121667,121667,123667,123333,124967,124633,123267,119967,117300,117300,120217,120883,121933,123017,123350,122150,122450,124117,123300,120667,120000,122633,120967,119933,121600,123683,126467,124150,123733,119650,118333,119200,121533,118533,116467,115550,120550,126250,129167,130833,129667,129200,127367,127333,124570,123363,122397,126293,131667,135417,138083,139067,139617,137617,134267,132633,129967,129333,127667,130867,134867,139533,143483,144517,146183,145033,142333,137667,136417,136083,137750,141000,146333,151333,153333,155483,155150,153450,151300,149967,149300,148600,147933,151300,157000,163333,165667,166333,165150,165717,165650,164917,162350,161750,164667,171000,177000,181000,181667,181667,181000,179300,178300,176250,177950,176683,180050,182883,189483,194167,197333,198667,198500,197000,193417,190667,189833,190750,194000,200333,208317,213650,215317,215000,213317,212150,208817,208500,205833,209167,215500,221650,223317,223983,230000,233333,236667,235173,234507,231840,226667,227333,233333,248000,259667
395167,53,"Tucson, AZ",Msa,AZ,211333,210000,207833,208668,206864,201181,198680,193963,195143,194343,194721,191972,189440,188915,187167,184500,180071,178138,174138,172406,170506,175506,173333,172000,167500,168333,167589,168755,168922,170371,167489,169806,171268,169150,162833,156839,156839,156506,155630,151963,150297,146833,145500,144033,143533,142535,142335,145502,148167,150349,151444,153111,154262,157259,156792,158709,159288,160755,161338,161800,163300,164133,166083,167917,169583,168583,167583,169250,168550,169550,167550,169667,169333,171333,174000,180000,181000,180750,179083,175917,174167,171833,173667,174797,174364,174697,173901,176667,179333,181000,181000,179983,181650,181150,180500,178417,179583,180900,185817,188483,191917,188417,186083,185000,185667,186333,188000,190667,194000,196000,200000,201667,200000,200667,201667,205333,205667,203333,201333,199833,204467,207800,208967,209000,210667,213043,213876,216543,216833,219317,216650,217483,217167,222167,226000,229667,228000,227500,227892,226498,228998,226939,231667,233083,236417,236417,236667,241667,246667,251667,255000,258192,258192,260708,264183,273851,279418,288584
753924,54,"Urban Honolulu, HI",Msa,HI,418333,424667,431800,411800,430467,413333,416667,411667,436000,413106,391439,392772,415167,430589,416589,414422,409000,418167,420833,427500,423333,425000,421667,422333,422333,422333,426148,442815,456401,473863,462197,453944,443667,438667,438333,435000,435000,441667,423631,421964,410298,419357,423190,439690,444992,437492,431823,425898,436565,432400,445333,448058,444725,446425,446700,455700,451667,453333,449333,446783,453450,444950,461500,453167,478333,476333,476333,463000,463699,483799,488799,498433,484263,492597,497597,504900,501567,504900,493333,521667,516075,563042,534042,527450,495383,499467,497483,498083,513000,525500,533500,526833,529167,530667,545333,543000,549450,551450,563117,569410,564344,559261,558184,562968,565552,563885,555833,547300,541633,543300,560050,574050,580716,586667,600000,610000,608333,588333,573333,558667,550333,560333,566667,577515,575515,577182,579833,579167,570500,572000,564667,578917,575583,580583,586000,602667,607833,601833,586833,581667,583167,581500,589683,603850,619517,623833,615640,608307,612474,620000,618667,613667,618667,630833,639167,622500,615000,620000
395169,55,"Tulsa, OK",Msa,OK,120833,124833,127667,130833,132000,130333,129500,126667,126667,125000,125833,126833,126500,127333,128292,130292,129958,128833,127500,126750,124833,124500,122167,123250,125250,127000,130333,133333,136417,135750,132083,132333,132667,132167,128833,125667,123333,121667,125167,129000,135333,134750,135083,132194,133278,129611,127833,124667,127333,132667,135667,138167,137833,137833,137667,136917,138750,139750,137167,138000,139667,143000,145000,146667,148333,148000,144633,142967,142633,141333,139667,138000,140000,143667,146000,150333,151667,148333,146667,146633,150300,147356,145889,143889,148333,149833,154467,154633,154600,152600,150267,150267,146967,144133,142167,143650,145483,149483,152000,158000,157667,158150,153633,153633,153150,154667,153000,152567,153317,158150,160917,164667,163833,163167,160667,161167,160917,160750,159583,160500,161583,164250,166250,167000,167333,166333,166333,166333,164667,164000,160766,162433,164766,171500,176500,179167,176000,172667,169913,169913,172579,174392,177725,178392,180833,182500,186500,192333,198246,202580,202580,201667,200583,198583,198583,199667,205000,210000
394619,56,"Fresno, CA",Msa,CA,253333,248500,248500,240167,235000,226667,224250,219667,216583,204000,198250,193833,196500,195583,194967,194800,197050,198500,201000,201667,195000,186417,179083,182083,180000,182333,179333,180000,178333,179417,180417,177083,176667,167333,165667,159917,164917,163250,165000,166667,169500,169333,164333,161500,161667,163333,163167,160417,163750,167250,168333,168333,169000,172333,173417,171417,173083,169667,174333,174000,182500,184167,191167,196667,203167,204833,202500,207667,210500,211583,205500,209333,213250,217667,214417,215083,216750,220000,222417,220750,218417,220167,220167,222500,221667,226667,229333,232667,234167,233167,230917,233417,233667,233917,228417,230667,232667,235833,237667,240500,243083,245167,246333,248083,246667,243833,240167,241833,244000,249000,252667,259333,263667,266667,265250,266917,267583,265667,268000,266333,269667,268667,272000,275333,276000,273667,273667,273333,275000,273667,273667,278667,280333,282833,281167,284167,285000,288750,290417,293167,292750,292750,293333,293500,295167,296167,302167,308833,311167,311500,313167,314833,315000,313333,317333,322333,329000,338333
395238,57,"Worcester, MA",Msa,MA,237667,237333,237833,238833,238500,232000,225667,220608,218163,214496,209221,209833,213167,220167,217333,218000,217000,217667,215333,212200,212533,210867,208667,211542,216542,223508,230917,229250,230617,225000,228333,226667,220583,205583,198917,198667,207000,208667,215000,220667,221977,211310,204293,199650,197759,194109,189109,193000,194633,202967,211633,219000,219000,208333,202667,198333,202333,199583,203883,203883,210467,213625,222292,227375,233717,228383,224467,215667,215000,213917,213667,218250,217667,223883,228300,234933,237300,230300,227000,222167,221833,216833,217667,219667,224667,225583,233117,238117,242200,238300,237800,232800,231167,224000,222000,219967,222967,226633,234667,244333,251000,249167,245833,240500,241000,235967,237783,236450,243117,249967,259967,264983,269983,263317,260667,255633,258300,255967,250150,247483,249550,257983,271300,279233,281367,276383,268050,265000,260000,261633,256600,255683,257383,266750,276833,283500,287500,285000,283333,280833,282500,280833,275000,275667,282333,297317,302983,313317,318333,325333,323333,323333,321633,323267,314933,316529,319895,338229
394415,58,"Stamford, CT",Msa,CT,419000,434333,447667,481000,490000,471667,437793,405793,387460,368000,358333,358333,363333,370000,391667,413333,430833,421583,401583,385750,383333,399583,398750,401083,394667,406417,423417,451917,473500,464167,427500,409067,399900,400567,389833,386667,391000,408667,447333,459000,464583,441583,410750,367167,339000,338167,344833,347167,361333,386000,416833,439167,439833,422250,391956,379789,385372,374167,363000,347500,366965,393298,425798,448000,446833,430333,401000,380833,374000,383333,377167,365500,371167,394000,427333,440000,454167,435500,407317,385333,387333,385517,379000,365667,387458,413458,440125,446667,435000,419333,410000,395333,393667,381333,382667,377000,378667,387000,401667,411667,412500,407500,392500,386667,381667,395000,391667,388333,391667,409667,430333,429500,426500,420833,405000,396667,390167,398333,397500,387000,390167,396000,424410,438077,444743,419333,392667,379300,384967,391633,378333,368333,368333,388956,412289,426706,431083,417750,392333,380667,377333,396667,390675,389342,391008,413333,443183,462267,487600,492417,498333,481667,482333,474000,480167,472817,483150,502317
394312,59,"Albuquerque, NM",Msa,NM,185500,189125,193292,197785,194493,188627,183300,178300,177667,175167,176833,177500,178215,178181,178148,179267,178807,177173,174173,171667,170000,169333,168333,169000,170000,173000,174000,177500,178667,180000,178833,176500,175167,171167,170000,164817,164817,162150,164000,166667,167000,166926,164259,161826,159688,159355,160688,161200,162367,165800,169167,169000,166583,166583,165917,165333,163083,160083,159717,162967,165633,168800,166467,170133,173333,176317,173058,168392,169135,170068,170814,167087,167673,171928,174761,179832,179832,178498,175167,173167,174667,172000,169333,168418,171085,175085,181000,182333,184333,180333,179930,178097,176430,174578,171078,172828,175800,182133,186395,187678,187012,185808,185808,183808,183000,182083,182583,182917,185500,189333,192167,193833,194500,194667,192967,193300,189967,187333,185667,188000,195500,198886,203220,203386,204833,201500,198167,196667,198333,199663,199663,200497,205198,212531,220031,223633,222967,219633,218500,217500,219133,217967,220300,223425,227758,228058,229967,235633,244333,247667,249467,248300,250633,249833,254000,258029,266029,271029
394308,60,"Albany, NY",Msa,NY,170388,173805,175183,179583,183417,185667,181250,177167,175250,173583,169333,167667,167667,172500,174667,176333,176167,177333,175650,172400,169067,166417,168167,169667,172200,173033,175700,177500,179167,183333,185333,187000,180000,176267,172033,169033,168850,169417,172750,176750,177803,176387,174970,171917,173333,168417,168000,166833,168667,171417,175083,182467,185217,186050,181083,180000,178583,174383,173050,172383,175417,174167,176250,181750,187833,187000,182667,176833,172500,174500,176500,178333,176150,174483,176150,181333,186250,186250,180333,177417,179050,179550,177200,174400,174817,180500,181167,184500,182833,184333,181667,180000,177300,175540,170873,170807,172233,180233,184500,188833,188833,186333,185380,183380,184181,180952,177952,174733,175917,176250,182000,186995,193328,191995,188333,185167,184000,181000,179167,181667,190000,194750,198083,198083,201667,199833,196167,194500,189667,191000,187667,192667,190867,191050,195717,203433,207917,205550,200633,197633,197467,198800,199100,198633,200967,208133,211295,212679,213045,218717,222500,221447,220947,217780,215300,212550,214883,222917
394938,61,"Omaha, NE",Msa,NE,133952,137286,138727,139608,138725,137450,137283,134500,131133,126967,125300,127567,129200,132200,133300,135667,136333,137967,136633,134267,132633,134950,134067,134400,132083,134667,135667,138000,138333,134963,130963,131046,133083,135750,133667,130333,127667,129000,134000,138625,138958,136617,134325,132408,132083,128750,126667,126000,129667,136667,141492,145492,146492,146111,142778,139111,138000,137000,137667,135000,135333,138667,147000,155000,156333,154000,152000,150333,148500,144833,144167,145833,146833,148500,152000,156667,160000,157333,154833,155500,154833,154000,150000,151667,153167,158500,165167,169000,169000,164000,163000,161825,162825,162992,162167,162167,161000,162667,166667,171667,173333,171333,169000,169000,168833,169000,166333,166167,166667,173667,178667,180333,179333,178333,177667,177500,174167,176500,176667,178000,178333,181633,187967,194300,194000,193000,191667,192000,192000,191333,191667,192000,192333,197750,202417,207417,206667,203667,200333,197000,195000,191667,193333,196667,204833,209833,218500,222000,225333,223667,221250,221250,220917,220300,221967,229550,239217,245883
394908,62,"New Haven, CT",Msa,CT,240000,245000,251667,256667,258333,253333,244000,235358,230358,226692,223917,216250,220083,223167,228833,228000,229667,226333,221650,216650,214983,214333,216000,214833,218500,220167,230167,232833,241167,235167,235833,218767,220100,213083,218483,212067,214833,218167,228417,229967,229367,222867,215233,210667,206167,194833,186000,179333,191000,197250,208900,216400,221483,211500,202333,200833,205417,197083,191250,184467,196133,199467,212167,218250,226583,228083,218667,207333,192750,185750,181667,179233,184567,191650,206083,214417,217733,213317,209983,205667,202833,201667,197483,196983,196483,205000,214333,221667,226633,225633,219967,209167,204167,200833,199167,194167,193083,198917,212250,221667,224333,221000,219250,215250,211917,208333,206167,201167,195600,200766,215766,227000,232021,223271,219604,212917,210833,212500,207500,207667,207667,217778,230111,236278,240500,233067,229567,219233,217833,210833,211833,209000,211667,217583,229583,237917,240333,235000,230000,225000,223333,219583,212917,211917,217967,231300,238967,248917,252250,258917,258000,261333,258667,254000,248833,249833,254833,268317
